"year","trial_name","trial_type","plot_width","plot_length","plant_date","harvest_date","location","accession_name_syn","plot_name","rep_number","plot_number","row_number","col_number","check_test","notes","accession_name","check_released","latitude","longitude","altitude","department","country","ag_zone","location_short","CBB_3mon","DM_gravity","height_1st_branch","yield_ha","root_weight_plot","vigor1_5","lodging1_3","root_number_commercial","planted_number_plot","plant_type","height","harvest_number","root_skin_color1_3","root_type1_5","root_weight_air","root_weight_water","root_rot_number","germinated_number_plot","thrips1_5","carotenoid1_8","harvest_number_plan","germination_perc","yield_ha_v2","DM_yield_ha"
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_CG1141-1_71",1,71,4,2,"check"," (Operator: lizbethpino, Time: ), Pudrición Total (Operator: lizbethpino, Time: )","CG1141-1_is_Costena","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,28.6049375709421,240,4.16666666666667,2,4,2,NA,10,2,240,6,3,5,1900,138,10,8,1,1,6,80,4.16666666666667,1.19187239878925
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_CM4919-1_127",1,127,8,18,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,31.5568451075033,175,30.8333333333333,14.8,5,1,NA,10,1,270,5,3,1,5000,442,0,8,1,5,6,80,30.8333333333333,9.73002724148017
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_CM4919-1_158",1,158,9,14,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,29.9409660107334,165,37.9166666666667,18.2,5,1,NA,10,1,300,5,3,1,4860,388,0,10,1,5,6,100,37.9166666666667,11.3526162790698
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_CM4919-1_210",1,210,12,7,"check"," (Operator: lizbethpino, Time: )","CM4919-1_is_Veronica","check_released",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,29.0049070471249,120,39.375,18.9,5,1,NA,10,1,220,6,3,1,5000,374,0,9,1,5,6,90,39.375,11.4206821498054
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM1011A-13_219",1,219,13,3,"test"," (Operator: lizbethpino, Time: )","GM1011A-13","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,26.0227311735679,230,18.75,9,5,1,NA,10,2,230,3,1,2,4950,289,0,7,1,5,6,70,18.75,4.87926209504398
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM1011A-15_17",1,17,1,17,"test"," (Operator: lizbethpino, Time: )","GM1011A-15","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,27.5598307816277,170,3.125,1.5,4,1,NA,10,2,240,2,1,4,1330,89,0,2,1,3,6,20,3.125,0.861244711925865
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM1011A-22_110",1,110,7,2,"test"," (Operator: lizbethpino, Time: )","GM1011A-22","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,31.0063149261892,90,3.95833333333333,1.9,4,2,NA,10,4,200,2,1,3,2000,171,0,3,1,3,6,30,3.95833333333333,1.22733329916165
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM1011A-23_140",1,140,8,5,"test"," (Operator: lizbethpino, Time: )","GM1011A-23","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,31.046875,110,1.04166666666667,0.5,3,3,NA,10,4,200,1,1,4,420,36,0,2,1,3,6,20,1.04166666666667,0.323404947916668
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM1011A-28_202",1,202,12,15,"test"," (Operator: lizbethpino, Time: )","GM1011A-28","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,23.3209508881922,70,15.4166666666667,7.4,5,1,NA,10,4,270,4,1,3,5000,215,0,5,2,3,6,50,15.4166666666667,3.59531326192964
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM1011B-10_230",1,230,13,14,"test"," (Operator: lizbethpino, Time: )","GM1011B-10","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,27.7000448162534,80,10.4166666666667,5,4,2,NA,10,4,270,3,1,3,3590,243,2,6,1,5,6,60,10.4166666666667,2.8854213350264
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM1011B-6_216",1,216,12,1,"test"," (Operator: lizbethpino, Time: )","GM1011B-6","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,29.6403211009174,140,17.7083333333333,8.5,4,1,NA,10,4,250,6,1,2,4730,370,0,10,1,3,6,100,17.7083333333333,5.24880686162078
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13549B-4_108",1,108,6,1,"test"," (Operator: lizbethpino, Time: )","GM13549B-4","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,27.8936241610738,130,3.125,1.5,4,2,NA,10,4,170,2,3,3,1440,99,0,3,1,3,6,30,3.125,0.871675755033556
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13549B-5_186",1,186,11,6,"test"," (Operator: lizbethpino, Time: )","GM13549B-5","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,27.5787343215507,140,11.25,5.4,4,2,NA,10,3,240,2,3,2,4700,315,0,4,1,3,6,40,11.25,3.10260761117445
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13549B-6_24",1,24,2,13,"test"," (Operator: lizbethpino, Time: )","GM13549B-6","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,23.2792507204611,90,5,2.4,4,2,NA,10,4,240,2,3,3,2900,124,0,3,1,3,6,30,5,1.16396253602305
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13549B-8_40",1,40,3,4,"test"," (Operator: lizbethpino, Time: )","GM13549B-8","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,30.5972727272727,110,11.4583333333333,5.5,5,2,NA,10,3,250,2,3,2,3660,305,0,3,1,3,6,30,11.4583333333333,3.50593749999999
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13565A-22_82",1,82,5,10,"test"," (Operator: lizbethpino, Time: )","GM13565A-22","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,22.375974025974,235,1.04166666666667,0.5,4,2,NA,10,3,250,1,3,4,320,12,0,1,1,3,6,10,1.04166666666667,0.233083062770563
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13860B-16_149",1,149,9,5,"test"," (Operator: lizbethpino, Time: )","GM13860B-16","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,33.1648719361058,340,13.9583333333333,6.7,4,2,NA,10,4,340,4,1,3,4020,389,0,4,1,3,6,40,13.9583333333333,4.62926337441476
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13922A-3_98",1,98,6,11,"test"," (Operator: lizbethpino, Time: )","GM13922A-3","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,36.5543348281016,270,27.0833333333333,13,5,1,NA,10,1,270,6,3,2,4530,516,0,10,1,3,6,100,27.0833333333333,9.90013234927751
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13922A-4_135",1,135,8,10,"test"," (Operator: lizbethpino, Time: )","GM13922A-4","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,31.3237431394072,110,20.8333333333333,10,5,1,NA,10,3,300,4,3,2,4990,435,0,5,1,3,6,50,20.8333333333333,6.52577982070982
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13925-21_162",1,162,9,18,"test"," (Operator: lizbethpino, Time: )","GM13925-21","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,30.1047211485367,290,5.20833333333333,2.5,4,2,NA,10,2,290,3,3,3,1970,159,0,4,1,3,6,40,5.20833333333333,1.56795422648629
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13925-23_191",1,191,11,11,"test"," (Operator: lizbethpino, Time: )","GM13925-23","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,32.9625369603785,230,8.33333333333333,4,5,2,NA,10,3,350,3,3,2,3740,358,0,3,1,3,6,30,8.33333333333333,2.74687808003154
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13931A-3_66",1,66,4,7,"test"," (Operator: lizbethpino, Time: )","GM13931A-3","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,35.6247955390334,270,3.125,1.5,4,1,NA,10,2,270,1,3,2,1510,165,0,5,1,3,6,50,3.125,1.11327486059479
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13971A-3_53",1,53,3,17,"test"," (Operator: lizbethpino, Time: )","GM13971A-3","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,34.757447973713,130,8.95833333333333,4.3,4,1,NA,10,2,250,2,3,2,4080,428,0,3,1,3,6,30,8.95833333333333,3.11368804764512
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13988A-1_196",1,196,11,16,"test"," (Operator: lizbethpino, Time: )","GM13988A-1","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,32.1319151515151,105,11.25,5.4,4,2,NA,10,3,230,2,3,2,4540,415,0,3,1,3,6,30,11.25,3.61484045454545
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13988A-3_54",1,54,3,18,"test"," (Operator: lizbethpino, Time: )","GM13988A-3","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,31.1514091122592,80,4.79166666666667,2.3,4,2,NA,10,3,290,1,3,2,2330,201,0,1,1,3,6,10,4.79166666666667,1.49267168662909
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13988A-5_169",1,169,10,12,"test"," (Operator: lizbethpino, Time: )","GM13988A-5","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,31.6114941254711,110,20.8333333333333,10,4,1,NA,10,2,260,2,1,1,4950,439,0,3,1,3,6,30,20.8333333333333,6.58572794280647
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13994A-16_141",1,141,8,4,"test"," (Operator: lizbethpino, Time: )","GM13994A-16","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,29.2810292249047,300,12.5,6,4,1,NA,10,2,300,3,1,1,4260,325,1,3,1,3,6,30,12.5,3.66012865311309
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13996A-1_12",1,12,1,12,"test"," (Operator: lizbethpino, Time: )","GM13996A-1","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,27.6414271432142,120,12.9166666666667,6.2,4,1,NA,10,3,290,5,3,3,4290,289,0,6,1,3,6,60,12.9166666666667,3.57035100599851
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13997A-2_232",1,232,13,16,"test"," (Operator: lizbethpino, Time: )","GM13997A-2","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,25.724483708123,150,4.79166666666667,2.3,4,2,NA,10,3,280,1,3,3,2310,131,0,2,1,3,6,20,4.79166666666667,1.23263151101423
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM13997A-3_49",1,49,3,13,"test"," (Operator: lizbethpino, Time: )","GM13997A-3","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,34.1095072788354,230,24.5833333333333,11.8,4,1,NA,10,2,240,5,1,1,4970,505,0,8,1,3,6,80,24.5833333333333,8.38525387271369
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14039A-17_194",1,194,11,14,"test"," (Operator: lizbethpino, Time: )","GM14039A-17","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,36.9771493212669,120,21.875,10.5,4,2,NA,10,4,260,6,3,3,5000,580,0,9,1,3,6,90,21.875,8.08875141402713
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14040A-2_106",1,106,6,3,"test"," (Operator: lizbethpino, Time: )","GM14040A-2","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,31.5460969044414,230,21.6666666666667,10.4,5,2,NA,10,2,230,6,3,3,4890,432,0,9,1,3,6,90,21.6666666666667,6.83498766262898
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14044A-2_189",1,189,11,9,"test"," (Operator: lizbethpino, Time: )","GM14044A-2","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,38.2126465661641,280,1.66666666666667,0.8,5,1,NA,10,2,280,1,3,4,680,83,0,1,1,3,6,10,1.66666666666667,0.636877442769403
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14044A-5_22",1,22,2,15,"test"," (Operator: lizbethpino, Time: )","GM14044A-5","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,33.8501266624446,240,8.54166666666666,4.1,4,2,NA,10,2,240,5,3,3,3510,352,0,8,1,3,6,80,8.54166666666667,2.89136498575047
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14044A-6_224",1,224,13,8,"test"," (Operator: lizbethpino, Time: )","GM14044A-6","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,24.3871284865112,290,20.8333333333333,10,5,1,NA,10,2,290,6,3,3,4600,226,0,8,1,3,6,80,20.8333333333333,5.08065176802316
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14046A-2_68",1,68,4,5,"test"," (Operator: lizbethpino, Time: )","GM14046A-2","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,29.0095616024187,100,3.54166666666667,1.7,5,2,NA,10,4,260,3,3,4,1430,107,1,6,1,3,6,60,3.54166666666667,1.027421973419
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14047A-28_128",1,128,8,17,"test"," (Operator: lizbethpino, Time: )","GM14047A-28","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,32.2211631108052,150,22.2916666666667,10.7,4,1,NA,10,2,240,3,3,2,4800,441,0,7,1,3,6,70,22.2916666666667,7.18263427678367
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14047A-30_181",1,181,11,1,"test"," (Operator: lizbethpino, Time: )","GM14047A-30","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,34.9560592255125,280,22.2916666666667,10.7,5,1,NA,10,2,280,6,3,3,4910,520,0,9,1,3,6,90,22.2916666666667,7.79228820235384
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14049A-144_65",1,65,4,8,"test"," (Operator: lizbethpino, Time: )","GM14049A-144","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,37.2629357798165,170,29.1666666666667,14,4,1,NA,10,2,260,3,3,2,4940,580,0,5,1,3,6,50,29.1666666666667,10.8683562691132
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14049A-145_188",1,188,11,8,"test"," (Operator: lizbethpino, Time: )","GM14049A-145","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,34.6978222023677,270,15.625,7.5,5,1,NA,10,2,270,5,1,1,5000,523,0,7,1,3,6,70,15.625,5.42153471911995
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14052B-2_144",1,144,8,1,"test"," (Operator: lizbethpino, Time: )","GM14052B-2","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,34.3661634928007,80,27.0833333333333,13,5,1,NA,10,3,260,5,3,2,4800,494,0,6,1,3,6,60,27.0833333333333,9.30750261263351
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14052B-3_72",1,72,4,1,"test"," (Operator: lizbethpino, Time: ), Pudrición Total (Operator: lizbethpino, Time: )","GM14052B-3","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,32.0452603861907,95,5.41666666666667,2.6,4,2,NA,10,3,250,4,3,4,1880,171,6,5,1,3,6,50,5.41666666666667,1.73578493758533
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14052B-4_79",1,79,5,7,"test"," (Operator: lizbethpino, Time: )","GM14052B-4","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,32.643424576019,360,8.95833333333333,4.3,4,2,NA,10,3,360,2,3,2,3710,349,2,2,1,3,6,20,8.95833333333333,2.92430678493503
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14052B-6_50",1,50,3,14,"test"," (Operator: lizbethpino, Time: )","GM14052B-6","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,36.6743216817404,110,30.2083333333333,14.5,4,1,NA,10,2,260,5,3,1,4620,529,0,6,1,3,6,60,30.2083333333333,11.0787013413591
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14052B-8_226",1,226,13,10,"test"," (Operator: lizbethpino, Time: )","GM14052B-8","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,32.4980389265703,130,11.4583333333333,5.5,4,1,NA,10,2,260,3,3,4,3740,349,0,6,1,3,6,60,11.4583333333333,3.72373362700284
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14053A-6_84",1,84,5,12,"test"," (Operator: lizbethpino, Time: )","GM14053A-6","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,33.5815577078289,130,5.83333333333333,2.8,4,1,NA,10,2,220,1,3,2,2750,272,0,2,1,3,6,20,5.83333333333333,1.95892419962335
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14053B-3_19",1,19,2,18,"test"," (Operator: lizbethpino, Time: )","GM14053B-3","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,19.5367867867868,90,0.625,0.3,3,1,NA,10,4,240,1,3,4,340,7,0,1,1,3,6,10,0.625,0.122104917417417
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14056A-4_176",1,176,10,5,"test"," (Operator: lizbethpino, Time: )","GM14056A-4","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,30.9630508474576,160,5.41666666666667,2.6,4,2,NA,10,3,290,5,3,4,2580,220,0,8,1,3,6,80,5.41666666666667,1.67716525423729
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14058B-1_6",1,6,1,6,"test"," (Operator: lizbethpino, Time: ), Plantas muertas (Operator: lizbethpino, Time: )","GM14058B-1","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,NA,NA,NA,NA,4,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,5,1,NA,6,50,NA,NA
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14058B-2_172",1,172,10,9,"test"," (Operator: lizbethpino, Time: )","GM14058B-2","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,27.60472,180,2.5,1.2,4,1,NA,10,2,280,1,3,4,1340,90,0,1,1,3,6,10,2.5,0.690118
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14058B-5_209",1,209,12,8,"test"," (Operator: lizbethpino, Time: )","GM14058B-5","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,27.7308429118774,80,2.29166666666667,1.1,4,1,NA,10,2,220,1,3,3,840,57,0,2,1,3,6,20,2.29166666666667,0.635498483397191
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14058B-6_47",1,47,3,11,"test"," (Operator: lizbethpino, Time: )","GM14058B-6","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,29.4889071364586,290,8.33333333333333,4,4,1,NA,10,1,310,3,3,3,3630,281,0,4,1,3,6,40,8.33333333333333,2.45740892803822
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14058B-7_16",1,16,1,16,"test"," (Operator: lizbethpino, Time: )","GM14058B-7","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,27.5007993319016,140,23.9583333333333,11.5,5,2,NA,10,3,290,6,3,1,4490,299,0,8,1,3,6,80,23.9583333333333,6.58873317326808
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14059A-17_142",1,142,8,3,"test"," (Operator: lizbethpino, Time: )","GM14059A-17","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,29.0847183979975,270,17.5,8.4,4,1,NA,10,1,270,4,3,2,4320,325,2,7,1,3,6,70,17.5,5.08982571964956
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14059A-20_95",1,95,6,14,"test"," (Operator: lizbethpino, Time: )","GM14059A-20","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,33.2379746835443,200,18.5416666666667,8.9,4,1,NA,10,2,200,4,3,1,4900,476,0,8,1,3,6,80,18.5416666666667,6.16287447257385
2023,"202336DMEPR_repe","202336DMEPR_repe",2,4,"2023-June-30","2024-April-11","Repelon. Atlantico, Colombia",NA,"202336DMEPR_repe_rep1_GM14059A-22_136",1,136,8,9,"test"," (Operator: lizbethpino, Time: )","GM14059A-22","test",10.55,-75.11666667,143,"Atlantico","Colombia","Subhumid lowland tropics","repe",1,38.4893203883495,210,1.875,0.9,4,1,NA,10,2,240,1,3,4,940,116,0,1,1,3,6,10,1.875,0.721674757281553
